Station	Year 	Stats_Code	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	Annual
2250	2015	40	-	13.0	13.0	19.0	-	-	-	-	-	-	-	-	-
2255	2015	00	12.1	78.3	69.3	158.7	147.1	-	-	-	-	-	-	-	-
2255	2015	01	3.0	7.0	7.0	11.0	8.0	-	-	-	-	-	-	-	-
2255	2015	40	4.0	8.0	8.0	13.0	13.0	-	-	-	-	-	-	-	-
2274	2015	00	60.4	198.6	277.6	459.7	486.1	-	-	-	-	-	-	-	-
2274	2015	01	7.0	9.0	15.0	20.0	20.0	-	-	-	-	-	-	-	-
2274	2015	40	8.0	10.0	17.0	22.0	25.0	-	-	-	-	-	-	-	-
2305	2015	00	19.6	169.9	190.7	433.0	-	-	-	-	-	-	-	-	-
2305	2015	01	4.0	6.0	11.0	13.0	-	-	-	-	-	-	-	-	-
2305	2015	40	5.0	8.0	12.0	13.0	-	-	-	-	-	-	-	-	-
2373	2015	00	3.1	85.6	76.2	224.5	127.1	-	-	-	-	-	-	-	-
2373	2015	01	1.0	7.0	9.0	12.0	10.0	-	-	-	-	-	-	-	-
2373	2015	40	2.0	7.0	13.0	13.0	11.0	-	-	-	-	-	-	-	-
2399	2015	00	17.9	61.0	76.5	108.6	-	-	-	-	-	-	-	-	-
2399	2015	01	2.0	6.0	7.0	10.0	-	-	-	-	-	-	-	-	-
2399	2015	40	3.0	7.0	11.0	12.0	-	-	-	-	-	-	-	-	-
2510	2015	00	27.1	20.1	65.6	86.8	-	-	-	-	-	-	-	-	-
2510	2015	01	6.0	7.0	5.0	10.0	-	-	-	-	-	-	-	-	-
2510	2015	40	8.0	9.0	6.0	11.0	-	-	-	-	-	-	-	-	-
2527	2015	00	13.1	33.2	64.5	99.9	-	-	-	-	-	-	-	-	-
2527	2015	01	2.0	6.0	7.0	8.0	-	-	-	-	-	-	-	-	-
2527	2015	40	6.0	8.0	7.0	8.0	-	-	-	-	-	-	-	-	-
2532	2015	00	26.6	81.9	88.4	195.3	120.8	-	-	-	-	-	-	-	-
2532	2015	01	4.0	9.0	9.0	12.0	9.0	-	-	-	-	-	-	-	-
2532	2015	40	5.0	11.0	11.0	13.0	10.0	-	-	-	-	-	-	-	-
2599	2015	00	32.0	49.0	74.9	126.4	134.9	-	-	-	-	-	-	-	-
2599	2015	01	3.0	6.0	9.0	11.0	11.0	-	-	-	-	-	-	-	-
2599	2015	40	7.0	8.0	14.0	14.0	11.0	-	-	-	-	-	-	-	-
2631	2015	00	23.1	50.3	34.9	74.5	65.9	-	-	-	-	-	-	-	-
2631	2015	01	1.0	6.0	7.0	11.0	11.0	-	-	-	-	-	-	-	-
2631	2015	40	4.0	9.0	8.0	12.0	12.0	-	-	-	-	-	-	-	-
2633	2015	00	10.5	68.2	45.6	70.1	55.9	-	-	-	-	-	-	-	-
2633	2015	01	2.0	7.0	8.0	-	10.0	-	-	-	-	-	-	-	-
2633	2015	40	5.0	10.0	8.0	-	11.0	-	-	-	-	-	-	-	-
2810	2015	00	84.0	23.6	89.4	40.4	53.4	46.4	-	-	-	-	-	-	-
2810	2015	01	5.0	7.0	5.0	9.0	7.0	10.0	-	-	-	-	-	-	-
2810	2015	40	6.0	13.0	9.0	15.0	12.0	13.0	-	-	-	-	-	-	-
2973	2015	00	37.1	18.4	105.6	76.8	49.2	-	-	-	-	-	-	-	-
2973	2015	01	5.0	5.0	7.0	10.0	5.0	-	-	-	-	-	-	-	-
2973	2015	40	6.0	6.0	9.0	13.0	5.0	-	-	-	-	-	-	-	-
2980	2015	00	33.8	7.0	83.0	62.2	47.8	18.2	-	-	-	-	-	-	-
2980	2015	01	5.0	2.0	6.0	10.0	5.0	5.0	-	-	-	-	-	-	-
2980	2015	40	8.0	7.0	7.0	14.0	7.0	11.0	-	-	-	-	-	-	-
3011	2015	00	23.2	20.4	70.4	78.9	38.8	-	-	-	-	-	-	-	-
3011	2015	01	4.0	4.0	5.0	8.0	4.0	-	-	-	-	-	-	-	-
3011	2015	40	7.0	4.0	5.0	11.0	5.0	-	-	-	-	-	-	-	-
3037	2015	00	40.3	32.7	73.3	112.2	58.9	-	-	-	-	-	-	-	-
3037	2015	01	5.0	5.0	4.0	11.0	7.0	-	-	-	-	-	-	-	-
3037	2015	40	9.0	8.0	8.0	13.0	8.0	-	-	-	-	-	-	-	-
3098	2015	00	19.8	42.4	51.2	124.2	65.2	-	-	-	-	-	-	-	-
3098	2015	01	4.0	5.0	8.0	12.0	7.0	-	-	-	-	-	-	-	-
3098	2015	40	5.0	8.0	9.0	15.0	8.0	-	-	-	-	-	-	-	-
3103	2015	00	25.3	29.0	52.5	110.7	76.8	-	-	-	-	-	-	-	-
3103	2015	01	5.0	6.0	6.0	9.0	5.0	-	-	-	-	-	-	-	-
3103	2015	40	7.0	12.0	8.0	15.0	8.0	-	-	-	-	-	-	-	-
3145	2015	00	5.4	18.8	64.9	201.5	251.8	153.8	-	-	-	-	-	-	-
3145	2015	01	2.0	4.0	6.0	8.0	11.0	10.0	-	-	-	-	-	-	-
3145	2015	40	5.0	8.0	15.0	13.0	14.0	14.0	-	-	-	-	-	-	-
3154	2015	00	2.7	82.8	62.4	-	-	-	-	-	-	-	-	-	-
3154	2015	01	1.0	7.0	9.0	-	-	-	-	-	-	-	-	-	-
3154	2015	40	3.0	9.0	11.0	-	-	-	-	-	-	-	-	-	-
3187	2015	00	3.6	70.4	70.5	197.0	114.1	-	-	-	-	-	-	-	-
3187	2015	01	1.0	5.0	7.0	13.0	7.0	-	-	-	-	-	-	-	-
3187	2015	40	3.0	5.0	7.0	13.0	11.0	-	-	-	-	-	-	-	-
3189	2015	00	6.0	83.0	71.5	233.0	127.0	-	-	-	-	-	-	-	-
3189	2015	01	3.0	6.0	10.0	15.0	8.0	-	-	-	-	-	-	-	-
3189	2015	40	5.0	8.0	11.0	15.0	11.0	-	-	-	-	-	-	-	-
3213	2015	00	1.1	67.2	-	186.6	115.9	-	-	-	-	-	-	-	-
3213	2015	01	0.0	6.0	-	12.0	8.0	-	-	-	-	-	-	-	-
3213	2015	40	2.0	7.0	-	12.0	10.0	-	-	-	-	-	-	-	-
3243	2015	00	11.4	97.0	78.4	252.2	160.6	273.8	-	-	-	-	-	-	-
3243	2015	01	2.0	5.0	9.0	11.0	10.0	16.0	-	-	-	-	-	-	-
3243	2015	40	4.0	7.0	12.0	16.0	15.0	19.0	-	-	-	-	-	-	-
3255	2015	00	5.7	57.5	93.0	155.0	117.7	-	-	-	-	-	-	-	-
3255	2015	01	2.0	5.0	7.0	10.0	8.0	-	-	-	-	-	-	-	-
3255	2015	40	2.0	6.0	10.0	12.0	10.0	-	-	-	-	-	-	-	-
3275	2015	00	9.6	51.0	67.2	138.8	158.8	172.2	-	-	-	-	-	-	-
3275	2015	01	4.0	6.0	9.0	10.0	8.0	10.0	-	-	-	-	-	-	-
3275	2015	40	5.0	8.0	14.0	14.0	13.0	17.0	-	-	-	-	-	-	-
3307	2015	00	6.2	27.7	40.4	210.7	240.0	-	-	-	-	-	-	-	-
3307	2015	01	2.0	5.0	6.0	8.0	11.0	-	-	-	-	-	-	-	-
3307	2015	40	3.0	7.0	8.0	12.0	12.0	-	-	-	-	-	-	-	-
3308	2015	00	9.2	59.9	104.8	201.3	212.7	-	-	-	-	-	-	-	-
3308	2015	01	2.0	7.0	9.0	8.0	10.0	-	-	-	-	-	-	-	-
3308	2015	40	5.0	9.0	11.0	15.0	13.0	-	-	-	-	-	-	-	-
3445	2015	00	2.2	22.2	62.8	128.6	110.4	97.4	-	-	-	-	-	-	-
3445	2015	01	1.0	7.0	6.0	10.0	11.0	13.0	-	-	-	-	-	-	-
3445	2015	40	3.0	10.0	8.0	10.0	14.0	16.0	-	-	-	-	-	-	-
3476	2015	00	22.1	15.5	58.1	173.1	216.3	-	-	-	-	-	-	-	-
3476	2015	01	1.0	5.0	7.0	11.0	11.0	-	-	-	-	-	-	-	-
3476	2015	40	5.0	6.0	13.0	13.0	15.0	-	-	-	-	-	-	-	-
3652	2015	00	5.3	38.3	52.0	-	-	-	-	-	-	-	-	-	-
3652	2015	01	1.0	7.0	9.0	-	-	-	-	-	-	-	-	-	-
3652	2015	40	3.0	8.0	12.0	-	-	-	-	-	-	-	-	-	-
3694	2015	00	4.9	60.5	44.3	222.2	116.4	-	-	-	-	-	-	-	-
3694	2015	01	2.0	4.0	7.0	13.0	9.0	-	-	-	-	-	-	-	-
3694	2015	40	4.0	6.0	10.0	14.0	13.0	-	-	-	-	-	-	-	-
3715	2015	00	1.6	54.8	60.6	238.4	125.4	236.4	-	-	-	-	-	-	-
3715	2015	01	1.0	5.0	7.0	14.0	7.0	13.0	-	-	-	-	-	-	-
3715	2015	40	1.0	8.0	10.0	15.0	13.0	13.0	-	-	-	-	-	-	-
3737	2015	00	6.7	74.5	75.1	206.2	113.4	-	-	-	-	-	-	-	-
3737	2015	01	2.0	7.0	7.0	12.0	8.0	-	-	-	-	-	-	-	-
3737	2015	40	3.0	8.0	9.0	14.0	10.0	-	-	-	-	-	-	-	-
3909	2015	00	138.1	172.8	321.5	414.4	313.2	457.2	-	-	-	-	-	-	-
3909	2015	01	7.0	11.0	13.0	16.0	15.0	18.0	-	-	-	-	-	-	-
3909	2015	40	11.0	12.0	17.0	18.0	19.0	24.0	-	-	-	-	-	-	-
3950	2015	00	60.1	28.2	247.1	183.6	133.7	-	-	-	-	-	-	-	-
3950	2015	01	7.0	7.0	12.0	12.0	13.0	-	-	-	-	-	-	-	-
3950	2015	40	8.0	8.0	17.0	14.0	15.0	-	-	-	-	-	-	-	-
3992	2015	00	164.8	192.7	369.2	547.3	533.6	-	-	-	-	-	-	-	-
3992	2015	01	9.0	12.0	13.0	14.0	16.0	-	-	-	-	-	-	-	-
3992	2015	40	11.0	12.0	15.0	15.0	17.0	-	-	-	-	-	-	-	-
4053	2010	00	382.8	164.3	251.3	318.5	125.8	204.8	209.0	279.6	527.7	208.9	112.3	561.2	3346.2
4053	2010	01	11.0	9.0	16.0	18.0	9.0	11.0	-	-	26.0	13.0	7.0	17.0	-
4053	2010	40	15.0	9.0	19.0	20.0	10.0	15.0	-	-	26.0	14.0	11.0	19.0	-
4054	2010	00	656.6	209.5	343.2	511.2	154.6	228.4	207.1	387.9	730.4	248.6	123.9	835.7	4637.1
4054	2010	01	12.0	9.0	15.0	-	9.0	9.0	7.0	18.0	27.0	14.0	10.0	16.0	-
4054	2010	40	19.0	11.0	19.0	-	13.0	17.0	12.0	22.0	29.0	19.0	13.0	24.0	-
4107	2010	00	695.9	286.7	887.8	1423.6	214.1	194.7	320.0	334.5	881.0	370.8	390.8	918.0	6917.9
4107	2010	01	14.0	11.0	19.0	20.0	9.0	9.0	10.0	20.0	24.0	14.0	16.0	18.0	184.0
4107	2010	40	16.0	12.0	20.0	20.0	11.0	11.0	13.0	21.0	25.0	15.0	17.0	20.0	201.0
4236	2010	00	100.2	31.4	25.6	25.6	173.0	180.3	43.1	132.6	118.9	6.3	15.7	215.4	1068.1
4236	2010	01	7.0	4.0	5.0	5.0	10.0	11.0	7.0	12.0	15.0	3.0	2.0	8.0	89.0
4236	2010	40	9.0	5.0	6.0	6.0	12.0	13.0	7.0	16.0	18.0	6.0	4.0	9.0	111.0
4241	2010	00	95.3	29.8	42.3	29.4	160.2	154.6	26.4	130.8	117.2	6.8	22.8	192.5	1008.1
4241	2010	01	10.0	5.0	5.0	5.0	10.0	11.0	4.0	12.0	16.0	2.0	3.0	9.0	92.0
4241	2010	40	14.0	6.0	6.0	6.0	13.0	16.0	9.0	18.0	19.0	6.0	8.0	13.0	134.0
4270	2010	00	131.8	62.0	63.0	63.7	179.3	202.8	37.6	195.7	185.4	38.4	24.2	325.6	1509.5
4270	2010	01	9.0	5.0	7.0	5.0	11.0	13.0	5.0	12.0	14.0	6.0	4.0	11.0	102.0
4270	2010	40	10.0	6.0	7.0	6.0	11.0	13.0	5.0	12.0	14.0	6.0	5.0	11.0	106.0
4319	2010	00	68.3	29.6	42.1	38.6	201.4	192.0	48.1	146.3	133.5	22.8	41.7	183.0	1147.4
4319	2010	01	6.0	4.0	4.0	3.0	14.0	15.0	7.0	13.0	16.0	6.0	4.0	10.0	102.0
4319	2010	40	7.0	6.0	8.0	4.0	16.0	15.0	7.0	16.0	17.0	6.0	5.0	11.0	118.0
4326	2010	00	61.2	10.6	44.2	5.4	190.6	195.9	66.6	114.8	141.2	26.2	33.4	126.3	1016.4
4326	2010	01	6.0	4.0	4.0	2.0	14.0	15.0	7.0	15.0	14.0	6.0	4.0	10.0	101.0
4326	2010	40	6.0	5.0	6.0	2.0	19.0	18.0	11.0	19.0	16.0	7.0	4.0	11.0	124.0
4386	2010	00	93.5	97.0	45.5	17.0	103.5	134.0	66.0	82.7	104.0	40.6	42.2	126.5	952.5
4386	2010	01	6.0	5.0	5.0	2.0	10.0	11.0	5.0	7.0	11.0	5.0	3.0	5.0	75.0
4386	2010	40	6.0	5.0	5.0	2.0	10.0	11.0	5.0	7.0	11.0	5.0	3.0	5.0	75.0
4390	2010	00	88.3	34.7	56.3	34.9	134.3	232.4	110.9	214.9	296.3	70.2	36.8	235.9	1545.9
4390	2010	01	9.0	6.0	8.0	9.0	12.0	15.0	12.0	18.0	15.0	6.0	5.0	10.0	125.0
4390	2010	40	15.0	7.0	9.0	10.0	20.0	19.0	13.0	24.0	20.0	10.0	7.0	14.0	168.0
4420	2010	00	29.6	7.4	36.6	2.4	176.2	183.2	79.0	77.8	61.8	40.6	15.2	60.4	770.2
4420	2010	01	4.0	2.0	5.0	1.0	11.0	15.0	7.0	12.0	8.0	6.0	2.0	8.0	81.0
4420	2010	40	6.0	4.0	5.0	1.0	14.0	16.0	9.0	14.0	11.0	6.0	3.0	10.0	99.0
4497	2010	00	21.5	49.6	93.6	16.4	233.3	185.1	115.3	97.8	60.0	51.0	37.5	35.3	996.4
4497	2010	01	6.0	7.0	9.0	3.0	13.0	12.0	10.0	7.0	6.0	7.0	4.0	7.0	91.0
4497	2010	40	10.0	8.0	9.0	4.0	16.0	13.0	12.0	8.0	9.0	8.0	4.0	7.0	108.0
4505	2010	00	24.6	49.2	89.7	26.9	222.8	164.0	129.9	96.6	65.8	55.7	38.6	37.0	1000.8
4505	2010	01	8.0	9.0	9.0	3.0	14.0	11.0	9.0	8.0	6.0	7.0	4.0	7.0	95.0
4505	2010	40	9.0	9.0	9.0	5.0	16.0	11.0	10.0	11.0	7.0	8.0	6.0	7.0	108.0
4525	2010	00	55.9	30.6	47.4	10.8	185.6	121.7	85.8	112.1	72.8	37.9	36.4	32.9	829.9
4525	2010	01	7.0	5.0	8.0	4.0	10.0	14.0	9.0	10.0	16.0	9.0	5.0	9.0	106.0
4525	2010	40	12.0	9.0	9.0	6.0	13.0	14.0	11.0	12.0	16.0	10.0	6.0	11.0	129.0
4556	2010	00	133.8	40.5	83.3	22.5	263.2	244.0	123.0	164.7	79.3	45.1	45.0	41.2	1285.6
4556	2010	01	9.0	5.0	6.0	4.0	13.0	18.0	10.0	9.0	12.0	8.0	3.0	8.0	105.0
4556	2010	40	9.0	5.0	6.0	5.0	15.0	18.0	10.0	10.0	14.0	8.0	6.0	9.0	115.0
4560	2010	00	105.9	42.1	80.0	31.3	323.3	263.4	169.4	188.0	65.5	52.0	54.4	41.2	1416.5
4560	2010	01	11.0	6.0	8.0	4.0	12.0	14.0	10.0	9.0	8.0	5.0	4.0	6.0	97.0
4560	2010	40	11.0	7.0	8.0	4.0	13.0	14.0	10.0	9.0	9.0	7.0	5.0	8.0	105.0
4701	2010	00	93.5	41.6	40.1	41.1	216.0	88.2	54.6	134.4	68.7	44.4	62.0	74.7	959.3
4701	2010	01	10.0	7.0	5.0	7.0	12.0	14.0	7.0	13.0	12.0	7.0	4.0	10.0	108.0
4701	2010	40	18.0	10.0	6.0	9.0	15.0	14.0	8.0	17.0	18.0	7.0	7.0	13.0	142.0
4711	2010	00	101.6	46.8	40.0	99.1	236.4	73.4	58.0	151.4	46.9	47.4	74.1	106.7	1081.8
4711	2010	01	15.0	7.0	5.0	8.0	14.0	9.0	5.0	12.0	10.0	6.0	5.0	10.0	106.0
4711	2010	40	19.0	9.0	5.0	9.0	16.0	9.0	5.0	14.0	14.0	7.0	6.0	16.0	129.0
4734	2010	00	124.5	52.5	52.5	67.0	238.0	71.5	68.5	163.5	86.3	53.3	81.0	136.9	1195.5
4734	2010	01	19.0	10.0	7.0	9.0	14.0	11.0	6.0	15.0	16.0	9.0	5.0	18.0	139.0
4734	2010	40	20.0	12.0	10.0	9.0	15.0	11.0	7.0	16.0	16.0	10.0	6.0	18.0	150.0
4764	2010	00	73.6	20.8	39.4	44.2	217.8	86.4	35.2	112.4	31.6	33.6	55.6	67.4	818.0
4764	2010	01	10.0	5.0	7.0	7.0	10.0	14.0	6.0	7.0	8.0	6.0	3.0	9.0	92.0
4764	2010	40	14.0	9.0	10.0	9.0	16.0	18.0	12.0	17.0	11.0	8.0	6.0	12.0	142.0
4771	2010	00	131.0	69.5	31.0	85.5	260.0	74.0	61.5	169.5	38.0	48.0	78.0	116.5	1162.5
4771	2010	01	16.0	9.0	4.0	8.0	13.0	9.0	7.0	13.0	9.0	8.0	9.0	13.0	118.0
4771	2010	40	16.0	9.0	4.0	8.0	13.0	9.0	7.0	13.0	9.0	8.0	9.0	13.0	118.0
4772	2010	00	148.4	60.7	77.7	82.2	256.4	68.9	65.6	135.8	53.4	58.6	77.3	123.3	1208.3
4772	2010	01	19.0	9.0	7.0	11.0	15.0	10.0	7.0	15.0	9.0	6.0	9.0	15.0	132.0
4772	2010	40	21.0	11.0	15.0	12.0	18.0	11.0	9.0	16.0	13.0	8.0	9.0	17.0	160.0
4778	2010	00	69.0	19.3	25.0	37.4	205.8	79.0	44.5	105.9	20.5	31.2	47.6	59.7	744.9
4778	2010	01	9.0	3.0	4.0	8.0	12.0	13.0	8.0	12.0	5.0	6.0	4.0	8.0	92.0
4778	2010	40	15.0	11.0	10.0	10.0	15.0	19.0	12.0	19.0	13.0	7.0	6.0	13.0	150.0
4796	2010	00	32.1	31.1	49.7	14.2	159.5	115.7	123.0	81.1	52.5	24.2	41.4	19.6	744.1
4796	2010	01	8.0	6.0	8.0	4.0	10.0	16.0	9.0	8.0	12.0	6.0	4.0	5.0	96.0
4796	2010	40	11.0	7.0	9.0	7.0	13.0	18.0	12.0	10.0	16.0	8.0	7.0	8.0	126.0
4809	2010	00	101.1	64.9	74.2	34.1	215.4	132.9	99.7	141.2	99.4	47.7	71.3	102.8	1184.7
4809	2010	01	8.0	8.0	6.0	6.0	11.0	14.0	8.0	13.0	16.0	9.0	5.0	10.0	114.0
4809	2010	40	11.0	9.0	6.0	7.0	11.0	15.0	8.0	13.0	18.0	9.0	5.0	11.0	123.0
4836	2010	00	94.5	34.1	29.3	24.2	208.2	95.1	63.4	97.6	74.6	43.8	57.0	54.3	876.1
4836	2010	01	9.0	7.0	5.0	7.0	9.0	14.0	7.0	8.0	10.0	7.0	3.0	7.0	93.0
4836	2010	40	14.0	8.0	7.0	9.0	15.0	17.0	9.0	17.0	13.0	7.0	8.0	-	-
4843	2010	00	32.6	18.2	22.4	24.0	163.8	93.1	67.6	86.4	42.0	22.0	53.0	35.2	660.3
4843	2010	01	6.0	4.0	6.0	4.0	11.0	15.0	7.0	8.0	9.0	5.0	5.0	6.0	86.0
4843	2010	40	9.0	6.0	7.0	5.0	13.0	22.0	18.0	13.0	11.0	5.0	6.0	8.0	123.0
4851	2010	00	61.4	21.5	20.7	22.9	157.4	123.9	49.3	120.5	33.3	23.7	55.3	42.5	732.4
4851	2010	01	6.0	4.0	6.0	4.0	11.0	16.0	8.0	10.0	5.0	5.0	4.0	6.0	85.0
4851	2010	40	7.0	6.0	7.0	6.0	13.0	18.0	8.0	12.0	9.0	7.0	5.0	7.0	105.0
4900	2010	00	65.6	22.9	30.1	24.3	216.1	204.9	63.5	175.2	57.7	49.0	63.4	58.1	1030.8
4900	2010	01	7.0	4.0	7.0	3.0	9.0	16.0	8.0	15.0	8.0	6.0	5.0	8.0	96.0
4900	2010	40	18.0	12.0	11.0	11.0	19.0	20.0	14.0	18.0	19.0	10.0	11.0	20.0	183.0
4917	2010	00	67.6	20.3	32.4	29.7	174.5	135.3	37.8	121.7	28.7	25.8	53.5	44.5	771.8
4917	2010	01	5.0	4.0	5.0	4.0	11.0	18.0	6.0	10.0	4.0	5.0	3.0	8.0	83.0
4917	2010	40	12.0	7.0	7.0	7.0	15.0	21.0	7.0	12.0	8.0	6.0	5.0	12.0	119.0
4925	2010	00	99.9	22.7	36.3	46.5	325.8	314.3	64.2	296.0	52.3	55.5	103.2	60.7	1477.4
4925	2010	01	4.0	4.0	5.0	5.0	10.0	19.0	9.0	12.0	6.0	5.0	5.0	9.0	93.0
4925	2010	40	6.0	4.0	6.0	5.0	11.0	20.0	10.0	14.0	6.0	7.0	5.0	9.0	103.0
4939	2010	00	108.5	31.6	18.3	35.5	195.2	172.6	45.1	131.5	20.5	39.6	47.5	50.4	896.3
4939	2010	01	6.0	5.0	4.0	4.0	10.0	19.0	8.0	9.0	7.0	5.0	4.0	7.0	88.0
4939	2010	40	10.0	8.0	9.0	7.0	16.0	23.0	14.0	18.0	13.0	9.0	5.0	10.0	142.0
4970	2010	00	94.5	5.4	15.7	42.3	138.2	60.5	4.5	82.9	48.0	15.5	15.8	126.4	649.7
4970	2010	01	9.0	2.0	3.0	8.0	9.0	6.0	2.0	12.0	-	4.0	5.0	9.0	-
4970	2010	40	14.0	5.0	4.0	9.0	12.0	11.0	8.0	17.0	-	7.0	7.0	11.0	-
5021	2010	00	61.7	77.3	70.3	70.3	202.5	42.9	42.7	113.7	43.3	39.7	50.5	98.5	913.4
5021	2010	01	-	10.0	6.0	9.0	14.0	6.0	6.0	11.0	-	6.0	9.0	-	-
5021	2010	40	-	14.0	9.0	11.0	18.0	12.0	8.0	15.0	-	7.0	14.0	-	-
5022	2010	00	35.3	42.2	37.7	46.1	192.7	39.8	34.7	101.2	22.6	27.7	34.0	51.5	665.5
5022	2010	01	8.0	3.0	6.0	6.0	11.0	5.0	5.0	10.0	4.0	3.0	9.0	7.0	77.0
5022	2010	40	13.0	10.0	6.0	8.0	12.0	6.0	5.0	14.0	6.0	4.0	10.0	12.0	106.0
5033	2010	00	28.1	27.1	11.6	47.3	277.2	61.1	44.0	125.9	24.5	19.5	38.4	51.8	756.5
5033	2010	01	5.0	4.0	2.0	5.0	13.0	6.0	4.0	9.0	4.0	5.0	8.0	5.0	70.0
5033	2010	40	6.0	9.0	6.0	10.0	16.0	7.0	7.0	14.0	5.0	7.0	10.0	8.0	105.0
5061	2010	00	53.2	23.5	34.9	44.5	211.0	71.1	56.2	118.6	11.4	24.6	45.7	60.5	755.2
5061	2010	01	10.0	4.0	3.0	6.0	10.0	9.0	5.0	11.0	5.0	4.0	3.0	5.0	75.0
5061	2010	40	16.0	7.0	6.0	10.0	16.0	13.0	9.0	16.0	7.0	6.0	7.0	12.0	125.0
5065	2010	00	49.4	16.0	17.3	38.8	161.9	93.5	37.4	74.3	9.1	20.9	38.3	40.4	597.3
5065	2010	01	-	4.0	3.0	5.0	12.0	7.0	4.0	14.0	3.0	3.0	5.0	5.0	-
5065	2010	40	-	4.0	3.0	5.0	12.0	7.0	5.0	15.0	3.0	3.0	5.0	5.0	-
5070	2010	00	37.3	16.6	26.0	32.4	121.1	41.9	35.0	82.8	12.0	17.7	26.1	50.5	499.4
5070	2010	01	6.0	4.0	3.0	7.0	12.0	7.0	5.0	9.0	4.0	4.0	3.0	7.0	71.0
5070	2010	40	13.0	6.0	5.0	7.0	15.0	8.0	6.0	11.0	11.0	5.0	6.0	13.0	106.0
5086	2010	00	36.6	23.2	30.8	36.8	171.0	65.6	44.4	95.8	11.6	19.8	32.2	48.8	616.6
5086	2010	01	8.0	4.0	4.0	6.0	11.0	7.0	5.0	7.0	4.0	4.0	3.0	8.0	71.0
5086	2010	40	12.0	7.0	9.0	10.0	16.0	10.0	15.0	14.0	9.0	8.0	5.0	12.0	127.0
5100	2010	00	18.0	34.5	25.1	44.0	175.8	32.0	46.1	103.9	12.0	29.5	34.8	43.5	599.2
5100	2010	01	3.0	3.0	7.0	7.0	13.0	5.0	4.0	10.0	4.0	6.0	6.0	8.0	76.0
5100	2010	40	9.0	7.0	8.0	9.0	14.0	5.0	4.0	13.0	6.0	8.0	8.0	13.0	104.0
5155	2010	00	149.0	42.9	155.7	366.7	76.2	64.4	99.6	145.6	226.9	75.0	20.0	301.2	1723.2
5155	2010	01	12.0	5.0	11.0	12.0	8.0	4.0	3.0	12.0	17.0	9.0	6.0	12.0	111.0
5155	2010	40	14.0	5.0	11.0	14.0	9.0	4.0	3.0	13.0	18.0	9.0	6.0	15.0	121.0
5183	2010	00	171.5	51.8	200.6	394.1	152.1	155.0	150.7	233.5	360.5	109.3	35.7	460.3	2475.1
5183	2010	01	10.0	4.0	9.0	11.0	12.0	8.0	-	15.0	23.0	9.0	6.0	14.0	-
5183	2010	40	11.0	6.0	10.0	13.0	12.0	11.0	-	17.0	26.0	11.0	9.0	16.0	-
5219	2010	00	74.6	13.6	30.8	89.6	47.6	76.9	30.6	93.7	70.8	26.9	4.4	135.0	694.5
5219	2010	01	11.0	3.0	3.0	8.0	11.0	7.0	5.0	8.0	15.0	6.0	1.0	9.0	87.0
5219	2010	40	12.0	4.0	3.0	8.0	11.0	7.0	6.0	11.0	16.0	8.0	2.0	11.0	99.0
5323	2010	00	28.2	17.8	16.4	65.4	335.4	56.8	35.8	100.1	31.9	24.9	25.2	96.9	834.8
5323	2010	01	5.0	3.0	4.0	7.0	10.0	6.0	5.0	8.0	7.0	8.0	8.0	11.0	82.0
5323	2010	40	15.0	6.0	12.0	11.0	16.0	7.0	8.0	13.0	15.0	9.0	14.0	17.0	143.0
5356	2010	00	52.5	38.1	32.3	69.8	259.5	50.7	20.0	62.0	67.7	28.0	37.5	115.4	833.5
5356	2010	01	8.0	5.0	10.0	7.0	8.0	7.0	5.0	9.0	11.0	7.0	11.0	10.0	98.0
5356	2010	40	13.0	8.0	13.0	12.0	12.0	8.0	5.0	13.0	14.0	11.0	15.0	12.0	136.0
5371	2010	00	85.5	50.0	33.0	68.9	239.7	78.3	31.9	122.2	56.0	39.9	47.4	132.3	985.1
5371	2010	01	13.0	8.0	12.0	9.0	9.0	9.0	7.0	12.0	8.0	9.0	11.0	8.0	115.0
5371	2010	40	18.0	9.0	18.0	12.0	14.0	12.0	10.0	17.0	17.0	9.0	15.0	13.0	164.0
5396	2010	00	67.0	58.2	50.7	71.4	201.8	57.2	20.5	67.1	99.9	54.1	62.1	122.7	932.7
5396	2010	01	12.0	7.0	11.0	8.0	11.0	10.0	4.0	11.0	15.0	11.0	13.0	11.0	124.0
5396	2010	40	15.0	7.0	15.0	16.0	13.0	12.0	9.0	15.0	19.0	11.0	14.0	16.0	162.0
5400	2010	00	78.6	44.0	26.4	59.2	233.6	67.4	26.4	121.6	53.4	32.0	40.8	122.8	906.2
5400	2010	01	12.0	6.0	11.0	7.0	9.0	7.0	6.0	10.0	9.0	8.0	10.0	7.0	102.0
5400	2010	40	15.0	7.0	18.0	14.0	13.0	10.0	7.0	17.0	16.0	11.0	12.0	13.0	153.0
5436	2010	00	111.5	69.6	120.7	254.1	95.1	101.8	20.3	108.5	194.5	78.6	44.2	128.6	1327.5
5436	2010	01	-	4.0	12.0	-	-	6.0	4.0	11.0	17.0	8.0	5.0	9.0	-
5436	2010	40	-	5.0	16.0	-	-	10.0	7.0	16.0	18.0	8.0	11.0	10.0	-
5519	2010	00	99.5	39.4	55.6	146.4	51.3	85.9	15.2	45.4	82.5	73.4	36.4	79.7	810.7
